1.150038089721393590e+04 -9.826392157657032594e-04
1.150124791881393503e+04 -1.101429763187566219e-03
1.150211455481393568e+04 -1.738333699014303364e-03
1.150298080521393604e+04 -1.577826447161319095e-03
1.150384667001393609e+04 -1.383685734451733972e-03
1.150471214921393585e+04 -1.257256779541551534e-03
1.150557724281393530e+04 -1.186853610784754671e-03
1.150644195081393627e+04 -1.261898831782622176e-03
1.150730627321393513e+04 -1.485734725956403988e-03
1.150817021001393550e+04 -1.915149467605270581e-03
1.150903376121393558e+04 -2.192510386552865183e-03
1.150989692681393535e+04 -2.375889355523569304e-03
1.151075970681393665e+04 -2.975053782664207822e-03
1.151162210121393582e+04 -3.010723179325704765e-03
1.151248411001393652e+04 -3.631664574489739793e-03
1.151334573321393509e+04 -4.087462182316321802e-03
1.151420697081393519e+04 -3.744414442724329582e-03
1.151506782281393498e+04 -3.774859695751958417e-03
1.151592828921393630e+04 -3.485782054050161685e-03
1.151678837001393549e+04 -3.783229493218869324e-03
1.151764806521393621e+04 -3.809208573641979963e-03
1.151850737481393662e+04 -3.702986293976556331e-03
1.151936629881393492e+04 -3.153124499768396576e-03
1.152022483721393473e+04 -3.585012842772729909e-03
1.152108299001393607e+04 -3.455320450292688993e-03
1.152194075721393529e+04 -3.224710303632980727e-03
1.152279813881393602e+04 -3.333834074906717043e-03
1.152365513481393646e+04 -3.641914722175434906e-03
1.152451174521393477e+04 -3.563975414491341032e-03
1.152536797001393643e+04 -3.191057754386113221e-03
1.152622380921393597e+04 -2.676880901775936447e-03
1.152707926281393520e+04 -2.480855819502650762e-03
1.152793433081393596e+04 -2.489493401240402623e-03
1.152878901321393641e+04 -2.402357197853996137e-03
1.152964331001393657e+04 -2.152604160101587172e-03
1.153049722121393643e+04 -1.788442638461560860e-03
1.153135074681393598e+04 -1.708275686651819806e-03
1.153220388681393524e+04 -1.360272061339416663e-03
1.153305664121393602e+04 -2.161398856780525572e-03
1.153390901001393649e+04 -2.121787123954322479e-03
1.153476099321393485e+04 -2.145990631868221338e-03
1.153561259081393655e+04 -2.095390150789331468e-03
1.153646380281393613e+04 -2.383227680304015727e-03
1.153731462921393540e+04 -2.729994124133806443e-03
1.153816507001393620e+04 -2.008808322342174168e-03
1.153901512521393670e+04 -2.010450452641940854e-03
1.153986479481393508e+04 -1.900010405436780223e-03
1.154071407881393498e+04 -1.676356013910880851e-03
1.154156297721393639e+04 -1.810587089746502334e-03
1.154241149001393569e+04 -1.396144798594594304e-03
1.154325961721393651e+04 -8.796448680565613744e-04
1.154410735881393521e+04 -7.469063092213622549e-04
1.154495471481393542e+04 -9.283667929163033844e-04
1.154580168521393534e+04 -1.131014683134503457e-03
1.154664827001393496e+04 -1.305651838843071948e-03
1.154749446921393610e+04 -1.408656185102240277e-03
1.154834028281393512e+04 -1.922307499452913107e-03
1.154918571081393566e+04 -2.386990053514840854e-03
1.155003075321393590e+04 -2.542784120234779354e-03
1.155087541001393583e+04 -2.716803033446447274e-03
1.155171968121393547e+04 -3.385158015672098692e-03
1.155256356681393663e+04 -3.524521262617644288e-03
1.155340706681393567e+04 -3.929909374688741498e-03
1.155425018121393623e+04 -3.971372781899397582e-03
1.155509291001393649e+04 -4.741545253513182456e-03
1.155593525321393645e+04 -4.734125031065043385e-03
1.155677721081393611e+04 -5.061586003258787200e-03
1.155761878281393547e+04 -4.842954809152785582e-03
1.155845996921393453e+04 -5.057086784132229333e-03
1.155930077001393511e+04 -5.131260064383548307e-03
1.156014118521393539e+04 -5.458325587725133300e-03
1.156098121481393537e+04 -5.546146888906812802e-03
1.156182085881393505e+04 -5.595793655474984134e-03
1.156266011721393625e+04 -4.746647094314725840e-03
1.156349899001393533e+04 -4.076598045423025438e-03
1.156433747721393593e+04 -3.684490559670655207e-03
1.156517557881393623e+04 -2.909050160927511598e-03
1.156601329481393623e+04 -2.271767364270665772e-03
1.156685062521393593e+04 -2.163173354068425626e-03
1.156768757001393533e+04 -1.523689304458164572e-03
1.156852412921393625e+04 -9.939993147401484080e-04
1.156936030281393505e+04 -9.578858518982704675e-04
1.157019609081393537e+04 -8.334775532178401386e-04
1.157103149321393539e+04 -8.979317002445458664e-04
1.157186651001393511e+04 -6.666561157547597899e-04
1.157270114121393635e+04 -7.775400224547925412e-04
1.157353538681393547e+04 -1.482821131711219024e-03
1.157436924681393612e+04 -8.132448318818878870e-04
1.157520272121393646e+04 -1.282822101555735261e-03
1.157603581001393650e+04 -1.440136694833990755e-03
1.157686851321393624e+04 -1.952729131056402329e-03
1.157770083081393568e+04 -2.001917124990333814e-03
1.157853276281393482e+04 -1.517545147028086239e-03
1.157936430921393548e+04 -1.591988339249026350e-03
1.158019547001393585e+04 -1.928476274421188396e-03
1.158102624521393591e+04 -1.977238098260725597e-03
1.158185663481393567e+04 -2.067561781325344145e-03
1.158268663881393513e+04 -2.266204069921985698e-03
1.158351625721393611e+04 -2.169891932153505607e-03
1.158434549001393498e+04 -2.379398985905552526e-03
1.158517433721393536e+04 -2.736954752280379259e-03
1.158600279881393544e+04 -2.235737612782859405e-03
1.158683087481393522e+04 -2.808343930491844203e-03
1.158765856521393653e+04 -2.850575214638385348e-03
1.158848587001393571e+04 -3.073665123520790982e-03
1.158931278921393641e+04 -3.225886261257398819e-03
1.159013932281393500e+04 -2.869119186533167654e-03
1.159096547081393510e+04 -3.251356126380124199e-03
1.159179123321393490e+04 -2.876265100227530080e-03
1.159261661001393622e+04 -2.167648075496641808e-03
1.159344160121393543e+04 -2.091662652395338915e-03
1.159426620681393615e+04 -1.719969001489485413e-03
1.159509042681393476e+04 -1.608300463674369957e-03
1.159591426121393488e+04 -2.211189856873126396e-03
1.159673771001393652e+04 -1.671388083621352461e-03
1.159756077321393605e+04 -1.540184167112705615e-03
1.159838345081393527e+04 -2.137699178738001679e-03
1.159920574281393601e+04 -1.696864876442327318e-03
1.160002764921393464e+04 -1.803492139618463348e-03
1.160084917001393478e+04 -1.602882632796794483e-03
1.160167030521393644e+04 -1.330239584286134870e-03
1.160249105481393599e+04 -1.688690366897098710e-03
1.160331141881393523e+04 -8.281073645606376642e-04
1.160413139721393600e+04 -7.341995080822465722e-04
1.160495099001393646e+04 -5.547505076563053524e-04
1.160577019721393663e+04 -8.264634064015303127e-04
1.160658901881393649e+04 -7.847864143274928782e-04
1.160740745481393606e+04 -1.521709791682922990e-03
1.160822550521393532e+04 -2.107431570604744765e-03
1.160904317001393611e+04 -2.770597578476610874e-03
1.160986044921393477e+04 -2.744796069751611473e-03
1.161067734281393496e+04 -3.128076250177568799e-03
1.161149385081393484e+04 -3.100007361945718298e-03
1.161230997321393625e+04 -3.323406794580577219e-03
1.161312571001393553e+04 -4.061425645398250052e-03
1.161394106121393634e+04 -4.209091576248880084e-03
1.161475602681393502e+04 -4.307061216436997714e-03
1.161557060681393523e+04 -4.399970475420905344e-03
1.161638480121393513e+04 -4.242193177941455846e-03
1.161719861001393656e+04 -4.045092194596118865e-03
1.161801203321393587e+04 -3.491659225105696058e-03
1.161882507081393487e+04 -3.633919583025561201e-03
1.161963772281393540e+04 -3.302807084020690630e-03
1.162044998921393562e+04 -2.956407059664877077e-03
1.162126187001393555e+04 -2.882590006617405821e-03
1.162207336521393518e+04 -2.313370656930021155e-03
1.162288447481393632e+04 -1.924260991171679791e-03
1.162369519881393535e+04 -1.861878675985348180e-03
1.162450553721393590e+04 -1.505420898816810845e-03
1.162531549001393614e+04 -1.574848793618533523e-03
1.162612505721393609e+04 -1.907208839596447351e-03
1.162693423881393574e+04 -2.310358078066131887e-03
1.162774303481393508e+04 -2.481479197184854792e-03
1.162855144521393595e+04 -2.987788280067438327e-03
1.162935947001393652e+04 -2.388652036124146432e-03
1.163016710921393496e+04 -2.621138518909420494e-03
1.163097436281393493e+04 -3.070134489199819079e-03
1.163178123081393642e+04 -3.274393281124293991e-03
1.163258771321393579e+04 -3.122906215425000267e-03
1.163339381001393485e+04 -3.598126199427171927e-03
1.163419952121393544e+04 -3.139425401459936850e-03
1.163500484681393573e+04 -3.013412166366284933e-03
1.163580978681393572e+04 -2.037520471845966942e-03
1.163661434121393540e+04 -1.871730972957863851e-03
1.163741851001393661e+04 -1.287678794642570712e-03
1.163822229321393570e+04 -9.661724621040399886e-04
1.163902569081393631e+04 -7.661263899600445648e-05
1.163982870281393480e+04 5.503556289802336585e-04
1.164063132921393481e+04 3.378698991951630719e-04
1.164143357001393633e+04 1.080615852464785387e-04
1.164223542521393574e+04 -2.756840714428821534e-04
1.164303689481393667e+04 -3.562429849472764035e-04
1.164383797881393548e+04 -4.816205659966026000e-04
1.164463867721393581e+04 -4.963616524905778036e-04
1.164543899001393584e+04 -1.046189584159850586e-03
1.164623891721393557e+04 -1.811670291782388215e-03
1.164703845881393499e+04 -1.611941987641309429e-03
1.164783761481393594e+04 -1.762236066422974900e-03
1.164863638521393477e+04 -2.186257678352294519e-03
1.164943477001393512e+04 -2.544837880589455401e-03
1.165023276921393517e+04 -2.987392030635438369e-03
1.165103038281393492e+04 -3.833055095067258462e-03
1.165182761081393619e+04 -4.102510461973569826e-03
1.165262445321393534e+04 -4.487514396030827662e-03
1.165342091001393601e+04 -4.858131779375168477e-03
1.165421698121393638e+04 -4.878574714169349631e-03
1.165501266681393645e+04 -4.762951103913220553e-03
1.165580796681393622e+04 -4.996399809447889251e-03
1.165660288121393569e+04 -4.196717730389040897e-03
1.165739741001393486e+04 -4.512605764653390347e-03
1.165819155321393555e+04 -4.468448126312430865e-03
1.165898531081393594e+04 -3.591427641449125921e-03
1.165977868281393603e+04 -3.340687347814388572e-03
1.166057166921393582e+04 -3.344915138794126754e-03
1.166136427001393531e+04 -3.672588417776572085e-03
1.166215648521393632e+04 -3.523774688412866125e-03
1.166294831481393521e+04 -3.819823663259440828e-03
1.166373975881393562e+04 -3.980258954108199972e-03
1.166453081721393573e+04 -3.868462080314538035e-03
1.166532149001393554e+04 -4.235909583285478452e-03
1.166611177721393506e+04 -4.162436249901335997e-03
1.166690167881393609e+04 -4.612843861320327712e-03
1.166769119481393500e+04 -4.479817684633634160e-03
1.166848032521393543e+04 -3.814777227816061687e-03
1.166926907001393556e+04 -2.994420544255608704e-03
